Tracking de posiciones para la escena MainMenu
B_real_smooth,0.01032972,0.01313213,0.000629425,0.01671981,6.145545,357.7279,359.2621,507.0269
A_real_smooth,0.004673004,0.01931357,0.001715183,0.01994475,359.467,0.1011512,3.879616,359.4879
B_real_smooth,0.01033306,0.01313168,0.000629425,0.01672152,6.145552,357.7279,359.2621,507.0269
A_real_smooth,0.004673123,0.01931328,0.001715183,0.01994449,359.467,0.101151,3.879616,359.4879
B_real_smooth,0.01033711,0.01313123,0.000629425,0.01672368,6.145556,357.7279,359.2621,507.0269
A_real_smooth,0.004673719,0.01931337,0.001715183,0.01994471,359.467,0.1011498,3.87962,359.4879
B_real_smooth,0.01034164,0.01313069,0.000629425,0.01672605,6.14556,357.7279,359.2621,507.0269
A_real_smooth,0.004674673,0.01931256,0.001712322,0.01994391,359.467,0.1011484,3.879625,359.4879
B_real_smooth,0.01034641,0.0131301,0.000629425,0.01672854,6.14556,357.7279,359.2621,507.0269
A_real_smooth,0.004675508,0.01931244,0.001712322,0.01994399,359.467,0.1011485,3.879628,359.4879
B_real_smooth,0.01035118,0.0131295,0.0006284714,0.01673098,6.145561,357.7279,359.2621,507.0269
A_real_smooth,0.004677057,0.01931173,0.001712322,0.01994366,359.467,0.10115,3.879626,359.4879
B_real_smooth,0.01035416,0.01312903,0.0006284714,0.01673245,6.145561,357.7279,359.2621,507.0269
A_real_smooth,0.004678249,0.01931161,0.001711845,0.01994379,359.467,0.1011518,3.879629,359.4879
B_real_smooth,0.010355,0.01312882,0.0006284714,0.0167328,6.145561,357.7279,359.2621,507.0269
A_real_smooth,0.004680395,0.01931107,0.001709461,0.01994357,359.467,0.1011525,3.879628,359.4879
B_real_smooth,0.010355,0.01312861,0.0006284714,0.01673264,6.145559,357.7279,359.2621,507.0269
A_real_smooth,0.004680634,0.01931053,0.001709461,0.0199431,359.467,0.1011523,3.879631,359.4879
B_real_smooth,0.01035798,0.01312828,0.0006284714,0.01673423,6.145559,357.7279,359.2621,507.0269
A_real_smooth,0.004680753,0.01931036,0.001709461,0.01994296,359.467,0.1011513,3.879628,359.4879
B_real_smooth,0.01036251,0.01312765,0.0006279945,0.01673652,6.145561,357.7279,359.2621,507.0269
A_real_smooth,0.004681349,0.01931036,0.001709461,0.0199431,359.467,0.1011501,3.879628,359.4879
B_real_smooth,0.01036716,0.013127,0.0006279945,0.01673889,6.145561,357.7279,359.2621,507.0269
A_real_smooth,0.004685998,0.0193097,0.001708984,0.01994351,359.467,0.1011476,3.879627,359.4879
B_real_smooth,0.01037121,0.0131264,0.0006251335,0.01674083,6.145562,357.7279,359.2621,507.0269
A_real_smooth,0.004689097,0.01930922,0.001708984,0.01994378,359.467,0.1011494,3.879631,359.4879
B_real_smooth,0.01037276,0.01312611,0.0006251335,0.01674155,6.145565,357.7279,359.2621,507.0269
A_real_smooth,0.004689574,0.01930922,0.001708984,0.01994389,359.467,0.1011491,3.879631,359.4879
B_real_smooth,0.01037586,0.01312569,0.0006251335,0.01674314,6.145566,357.7279,359.2621,507.0269
A_real_smooth,0.004690647,0.01930907,0.001708984,0.019944,359.467,0.10115,3.879632,359.4879
B_real_smooth,0.01037943,0.0131253,0.0006251335,0.01674506,6.145569,357.7279,359.2621,507.0269
A_real_smooth,0.004693031,0.01930901,0.001708508,0.01994446,359.467,0.1011511,3.879634,359.4879
B_real_smooth,0.01038408,0.01312467,0.0006246567,0.01674743,6.145574,357.7279,359.2621,507.0269
A_real_smooth,0.004696131,0.01930815,0.001708031,0.01994431,359.467,0.1011481,3.879629,359.4879
B_real_smooth,0.01038539,0.01312432,0.0006246567,0.01674796,6.145575,357.7279,359.2621,507.0269
A_real_smooth,0.00469923,0.01930758,0.001707554,0.01994446,359.467,0.1011496,3.87963,359.4879
B_real_smooth,0.01038682,0.01312405,0.0006246567,0.01674864,6.145581,357.7279,359.2621,507.0269
A_real_smooth,0.004700303,0.01930726,0.001707554,0.01994439,359.467,0.1011499,3.879634,359.4879
B_real_smooth,0.01038766,0.01312384,0.0006246567,0.01674899,6.145586,357.7279,359.2621,507.0269
A_real_smooth,0.004702568,0.01930684,0.001706123,0.0199444,359.467,0.1011503,3.879632,359.4879
B_real_smooth,0.01039195,0.01312336,0.0006246567,0.01675128,6.145588,357.7279,359.2621,507.0269
A_real_smooth,0.004703522,0.01930684,0.001706123,0.01994462,359.467,0.1011487,3.879628,359.4879
B_real_smooth,0.01039433,0.0131231,0.0006241798,0.01675254,6.14559,357.7279,359.2621,507.0269
A_real_smooth,0.004703164,0.01930678,0.001706123,0.01994448,359.467,0.1011475,3.87963,359.4879
B_real_smooth,0.01039577,0.0131228,0.0006241798,0.01675319,6.145597,357.7279,359.2621,507.0269
A_real_smooth,0.004702806,0.01930699,0.001706123,0.0199446,359.467,0.1011494,3.879632,359.4879
B_real_smooth,0.01039708,0.01312262,0.0006241798,0.01675386,6.145598,357.7279,359.2621,507.0269
A_real_smooth,0.004704475,0.01930678,0.001706123,0.01994479,359.467,0.1011475,3.879633,359.4879
B_real_smooth,0.01039815,0.01312235,0.0006241798,0.01675432,6.145599,357.7279,359.2621,507.0269
A_real_smooth,0.00470531,0.01930654,0.001706123,0.01994476,359.467,0.1011494,3.87963,359.4879
B_real_smooth,0.01040101,0.01312205,0.0006241798,0.01675586,6.145598,357.7279,359.2621,507.0269
A_real_smooth,0.004708052,0.01930559,0.00170517,0.0199444,359.467,0.1011468,3.879629,359.4879
B_real_smooth,0.01040328,0.01312166,0.0006241798,0.01675696,6.1456,357.7279,359.2621,507.0269
A_real_smooth,0.004710078,0.01930517,0.00170517,0.01994447,359.467,0.1011476,3.879628,359.4879
B_real_smooth,0.01040459,0.01312155,0.0006241798,0.01675768,6.145603,357.7279,359.2621,507.0269
A_real_smooth,0.00471139,0.01930472,0.00170517,0.01994435,359.467,0.1011466,3.879627,359.4879
B_real_smooth,0.01040649,0.01312128,0.0006241798,0.01675866,6.145604,357.7279,359.2621,507.0269
A_real_smooth,0.004711747,0.01930439,0.00170517,0.01994412,359.467,0.1011466,3.879623,359.4879
B_real_smooth,0.01040709,0.01312101,0.0006241798,0.01675882,6.145603,357.7279,359.2621,507.0269
A_real_smooth,0.004712224,0.01930428,0.00170517,0.01994411,359.467,0.1011491,3.879628,359.4879
B_real_smooth,0.01040745,0.0131208,0.0006241798,0.01675888,6.145606,357.7279,359.2621,507.0269
A_real_smooth,0.004714847,0.01930368,0.00170517,0.01994416,359.467,0.1011499,3.879624,359.4879
B_real_smooth,0.01041067,0.01312038,0.0006241798,0.01676055,6.14561,357.7279,359.2621,507.0269
A_real_smooth,0.004718423,0.01930264,0.001702309,0.01994375,359.467,0.1011512,3.879625,359.4879
B_real_smooth,0.01041627,0.01311955,0.0006232262,0.01676334,6.145614,357.7279,359.2621,507.0269
A_real_smooth,0.004720211,0.01930234,0.001701355,0.0199438,359.467,0.1011507,3.879622,359.4879
B_real_smooth,0.01041794,0.01311934,0.0006232262,0.01676422,6.145616,357.7279,359.2621,507.0269
A_real_smooth,0.004719973,0.01930207,0.001701355,0.01994349,359.467,0.1011503,3.879621,359.4879
B_real_smooth,0.01041925,0.01311904,0.0006232262,0.0167648,6.145619,357.7279,359.2621,507.0269
A_real_smooth,0.004720211,0.01930171,0.001701355,0.0199432,359.467,0.1011496,3.879619,359.4879
B_real_smooth,0.0104239,0.01311851,0.0006232262,0.01676727,6.145619,357.7279,359.2621,507.0269
A_real_smooth,0.004722357,0.0193013,0.001701355,0.0199433,359.467,0.1011485,3.879621,359.4879
B_real_smooth,0.01042688,0.01311806,0.0006232262,0.01676877,6.14562,357.7279,359.2621,507.0269
A_real_smooth,0.004724383,0.01930085,0.001701355,0.01994335,359.467,0.1011491,3.879622,359.4879
B_real_smooth,0.01042867,0.01311776,0.0006232262,0.01676965,6.14562,357.7279,359.2621,507.0269
A_real_smooth,0.004725575,0.01930028,0.001701355,0.01994308,359.467,0.1011478,3.879621,359.4879
B_real_smooth,0.01043129,0.01311731,0.0006232262,0.01677093,6.145621,357.7279,359.2621,507.0269
A_real_smooth,0.004726052,0.01929957,0.001701355,0.0199425,359.467,0.1011494,3.879622,359.4879
B_real_smooth,0.01043463,0.01311681,0.0006232262,0.01677261,6.145621,357.7279,359.2621,507.0269
A_real_smooth,0.004728794,0.01929927,0.001701355,0.01994286,359.467,0.1011474,3.879622,359.4879
B_real_smooth,0.01043916,0.01311621,0.0006222725,0.01677493,6.145623,357.7279,359.2621,507.0269
A_real_smooth,0.004733086,0.01929858,0.001700878,0.01994318,359.467,0.1011462,3.879623,359.4879
B_real_smooth,0.01044214,0.01311585,0.0006213188,0.01677647,6.145624,357.7279,359.2621,507.0269
A_real_smooth,0.004734039,0.0192982,0.001700878,0.01994303,359.467,0.1011461,3.879629,359.4879
B_real_smooth,0.01044297,0.01311567,0.000620842,0.01677683,6.145623,357.7279,359.2621,507.0269
A_real_smooth,0.004736781,0.01929793,0.001700878,0.01994342,359.467,0.101146,3.87963,359.4879
B_real_smooth,0.01044416,0.01311547,0.000620842,0.01677741,6.145622,357.7279,359.2621,507.0269
A_real_smooth,0.004741192,0.01929712,0.001699924,0.01994361,359.467,0.1011449,3.879629,359.4879
B_real_smooth,0.01044583,0.01311526,0.000620842,0.01677828,6.145622,357.7279,359.2621,507.0269
A_real_smooth,0.004745483,0.01929659,0.001699448,0.01994407,359.467,0.1011439,3.879629,359.4879
B_real_smooth,0.0104475,0.01311511,0.000620842,0.01677921,6.145624,357.7279,359.2621,507.0269
A_real_smooth,0.004747391,0.01929569,0.001699448,0.01994366,359.467,0.1011418,3.879623,359.4879
B_real_smooth,0.01044846,0.01311487,0.000620842,0.01677961,6.145625,357.7279,359.2621,507.0269
A_real_smooth,0.004748702,0.01929557,0.001698017,0.01994374,359.467,0.1011431,3.87962,359.4879
B_real_smooth,0.01044941,0.01311466,0.000620842,0.01678004,6.145626,357.7279,359.2621,507.0269
A_real_smooth,0.004749417,0.01929545,0.001698017,0.01994379,359.467,0.1011425,3.879618,359.4879
B_real_smooth,0.01045203,0.0131143,0.000620842,0.0167814,6.145626,357.7279,359.2621,507.0269
A_real_smooth,0.004748821,0.01929533,0.00169754,0.01994349,359.467,0.1011426,3.879621,359.4879
B_real_smooth,0.01045609,0.01311365,0.0006203651,0.01678339,6.145627,357.7279,359.2621,507.0269
A_real_smooth,0.004750013,0.01929539,0.001698494,0.01994392,359.467,0.1011442,3.879623,359.4879
B_real_smooth,0.0104605,0.01311323,0.0006175041,0.01678571,6.14563,357.7279,359.2621,507.0269
A_real_smooth,0.00475204,0.01929528,0.001698971,0.01994432,359.467,0.1011468,3.879623,359.4879
B_real_smooth,0.01046276,0.01311296,0.0006175041,0.01678691,6.145633,357.7279,359.2621,507.0269
A_real_smooth,0.00475359,0.0192945,0.001699448,0.01994398,359.467,0.1011458,3.87962,359.4879
B_real_smooth,0.01046395,0.01311275,0.0006175041,0.01678749,6.145634,357.7279,359.2621,507.0269
A_real_smooth,0.004755497,0.01929441,0.001699448,0.01994435,359.467,0.1011469,3.87962,359.4879
B_real_smooth,0.0104661,0.0131124,0.0006175041,0.01678855,6.145639,357.7279,359.2621,507.0269
