Tracking de posiciones para la escena AvanzadoCloth
Reduccion:Anatomica
A_real_smooth,0.005278349,0.01817387,0.001239777,0.01896543,359.3254,359.9559,3.668517,508.6221
B_real_smooth,0.006987095,0.01033419,0.000743866,0.01249673,9.318556,356.2583,358.5813,505.5565
A_real_smooth,0.005278111,0.01817372,0.001239777,0.01896522,359.3254,359.9559,3.668513,508.6222
B_real_smooth,0.006989479,0.0103341,0.000743866,0.01249799,9.318563,356.2583,358.5813,505.5565
A_real_smooth,0.005278945,0.01817375,0.001239777,0.01896549,359.3254,359.9559,3.668514,508.6221
B_real_smooth,0.006991148,0.01033378,0.000743866,0.01249866,9.318557,356.2583,358.5813,505.5565
A_real_smooth,0.005279541,0.01817304,0.001239777,0.01896497,359.3254,359.9559,3.668519,508.6221
B_real_smooth,0.006993532,0.01033351,0.000743866,0.01249977,9.318554,356.2583,358.5813,505.5565
A_real_smooth,0.005279779,0.01817346,0.001239777,0.01896543,359.3254,359.9559,3.668522,508.6221
B_real_smooth,0.006995201,0.01033318,0.000743866,0.01250043,9.31855,356.2583,358.5813,505.5565
A_real_smooth,0.005281448,0.01817313,0.001239777,0.01896558,359.3254,359.9559,3.668516,508.6221
B_real_smooth,0.006995916,0.01033324,0.000743866,0.01250088,9.318554,356.2583,358.5813,505.5565
A_real_smooth,0.005282164,0.01817256,0.001239777,0.01896524,359.3254,359.9559,3.668518,508.6221
B_real_smooth,0.006995201,0.01033327,0.000743866,0.01250051,9.318558,356.2583,358.5813,505.5565
A_real_smooth,0.005282164,0.01817259,0.001239777,0.01896527,359.3254,359.9559,3.668515,508.6221
B_real_smooth,0.006995916,0.01033315,0.000743866,0.01250081,9.318561,356.2583,358.5813,505.5565
A_real_smooth,0.005280256,0.01817259,0.001239777,0.01896474,359.3254,359.9559,3.66852,508.6221
B_real_smooth,0.006996632,0.01033303,0.000743866,0.01250111,9.318566,356.2583,358.5813,505.5565
A_real_smooth,0.005281687,0.0181728,0.001239777,0.01896534,359.3254,359.9559,3.66852,508.6221
B_real_smooth,0.006995916,0.01033312,0.000743866,0.01250078,9.318572,356.2583,358.5813,505.5565
A_real_smooth,0.005280495,0.01817244,0.001239777,0.01896466,359.3254,359.9559,3.668522,508.6221
B_real_smooth,0.006995916,0.01033333,0.000743866,0.01250095,9.318573,356.2583,358.5813,505.5565
A_real_smooth,0.005279303,0.01817268,0.001239777,0.01896456,359.3254,359.9559,3.668526,508.6221
B_real_smooth,0.006998062,0.01033303,0.000743866,0.01250191,9.318566,356.2583,358.5813,505.5565
A_real_smooth,0.005280733,0.01817229,0.001239777,0.01896458,359.3254,359.9559,3.668525,508.6221
B_real_smooth,0.006998777,0.01033285,0.000743866,0.01250216,9.318563,356.2583,358.5813,505.5565
A_real_smooth,0.005283356,0.01817191,0.001239777,0.01896494,359.3254,359.9559,3.668525,508.6222
