Tracking de posiciones para la escena Avanzado
A_real_smooth,0.00771153,0.01506978,0.001645565,0.01700806,359.48,0.08729459,3.008338,359.4926
B_real_smooth,0.00306344,0.005257368,0.001573563,0.006284957,9.67062,353.0929,357.1469,502.3167
A_real_smooth,0.007714391,0.01506966,0.001645565,0.01700925,359.48,0.08729508,3.008336,359.4926
B_real_smooth,0.00306201,0.005257189,0.001573086,0.006283991,9.67062,353.0929,357.1469,502.3167
A_real_smooth,0.007718325,0.01506919,0.001644135,0.01701047,359.48,0.08729322,3.008337,359.4926
B_real_smooth,0.003060102,0.005256951,0.001573086,0.006282862,9.670619,353.0929,357.1469,502.3167
A_real_smooth,0.007720947,0.01506907,0.001644135,0.01701155,359.48,0.08729327,3.008334,359.4926
B_real_smooth,0.003060102,0.005256742,0.001573086,0.006282688,9.670621,353.0929,357.1469,502.3167
A_real_smooth,0.007722735,0.01506811,0.001644135,0.01701152,359.48,0.08729279,3.008331,359.4926
B_real_smooth,0.003061056,0.005256802,0.001573086,0.006283202,9.670625,353.0929,357.1469,502.3167
A_real_smooth,0.007724047,0.01506835,0.001644135,0.01701233,359.48,0.08729676,3.008333,359.4926
B_real_smooth,0.003061295,0.005256683,0.001573086,0.006283219,9.670625,353.0929,357.1469,502.3167
A_real_smooth,0.007725954,0.01506758,0.00164175,0.01701228,359.48,0.08729807,3.008335,359.4926
B_real_smooth,0.003061056,0.005256623,0.001573086,0.006283052,9.670626,353.0929,357.1469,502.3167
A_real_smooth,0.007724285,0.01506785,0.00164175,0.01701176,359.48,0.08729907,3.008333,359.4926
B_real_smooth,0.003060102,0.005256593,0.001573086,0.006282563,9.670625,353.0929,357.1469,502.3167
A_real_smooth,0.007726908,0.01506752,0.001640797,0.01701257,359.4801,0.08730037,3.008331,359.4927
B_real_smooth,0.003057957,0.005256265,0.001572609,0.006281124,9.670622,353.0929,357.1469,502.3167
A_real_smooth,0.007729292,0.01506764,0.001640797,0.01701375,359.4801,0.08729889,3.008326,359.4927
B_real_smooth,0.003056288,0.005255967,0.001572609,0.006280063,9.670619,353.0929,357.1469,502.3167
A_real_smooth,0.007730603,0.01506734,0.00164175,0.01701418,359.4801,0.08729849,3.008329,359.4927
B_real_smooth,0.003057003,0.005255908,0.001572132,0.006280242,9.670626,353.0929,357.1469,502.3167
A_real_smooth,0.007733822,0.01506698,0.001642227,0.01701537,359.4801,0.08729772,3.008323,359.4927
B_real_smooth,0.003057241,0.005255908,0.001572132,0.006280357,9.670628,353.0929,357.1469,502.3167
A_real_smooth,0.007734179,0.01506677,0.00164175,0.0170153,359.48,0.08729487,3.008321,359.4926
B_real_smooth,0.00305593,0.005255431,0.001572132,0.00627932,9.670629,353.0929,357.1469,502.3167
A_real_smooth,0.007735014,0.01506701,0.00164175,0.01701589,359.48,0.08729338,3.00832,359.4926
B_real_smooth,0.003057241,0.005255252,0.001572132,0.006279809,9.670627,353.0929,357.1469,502.3167
A_real_smooth,0.007737398,0.01506686,0.00164175,0.01701684,359.48,0.08729349,3.008323,359.4926
B_real_smooth,0.003056526,0.005255073,0.001571655,0.006279191,9.670627,353.0929,357.1469,502.3167
A_real_smooth,0.007740855,0.01506653,0.001641273,0.01701808,359.48,0.08729498,3.008326,359.4926
B_real_smooth,0.003055811,0.005254745,0.001571655,0.006278569,9.670625,353.0929,357.1469,502.3167
A_real_smooth,0.007743359,0.015066,0.001639843,0.01701861,359.48,0.08729587,3.008324,359.4926
B_real_smooth,0.003055811,0.005254537,0.001571655,0.006278395,9.670619,353.0929,357.1469,502.3167
A_real_smooth,0.007744193,0.0150657,0.001639843,0.01701872,359.48,0.08729772,3.008331,359.4926
B_real_smooth,0.003055573,0.005254328,0.001570702,0.006277865,9.67062,353.0929,357.1469,502.3167
A_real_smooth,0.007745504,0.01506615,0.001639843,0.01701972,359.48,0.08729555,3.00833,359.4926
B_real_smooth,0.003056049,0.005254269,0.001570702,0.006278047,9.670621,353.0929,357.1469,502.3167
A_real_smooth,0.007749319,0.01506555,0.001638889,0.01702083,359.48,0.08729582,3.00833,359.4926
B_real_smooth,0.003054142,0.005253822,0.001570702,0.006276745,9.670619,353.0929,357.1469,502.3167
A_real_smooth,0.007750988,0.01506561,0.001638412,0.0170216,359.48,0.08729333,3.00833,359.4926
B_real_smooth,0.003053546,0.005253494,0.001570702,0.006276181,9.670616,353.0929,357.1469,502.3167
A_real_smooth,0.007753015,0.01506573,0.001638412,0.01702263,359.48,0.08729257,3.008326,359.4926
B_real_smooth,0.003052711,0.005253226,0.001570702,0.00627555,9.670615,353.0929,357.1469,502.3167
A_real_smooth,0.007757068,0.01506513,0.001636505,0.01702376,359.48,0.08729257,3.008328,359.4926
B_real_smooth,0.003051758,0.005252987,0.001570702,0.006274887,9.670613,353.0929,357.1469,502.3167
A_real_smooth,0.007761359,0.01506472,0.001635075,0.01702521,359.48,0.08729223,3.008327,359.4926
B_real_smooth,0.003051519,0.005252838,0.001570702,0.006274646,9.670609,353.0929,357.1469,502.3167
A_real_smooth,0.007764578,0.01506415,0.001635075,0.01702618,359.48,0.08729077,3.008325,359.4926
B_real_smooth,0.003050566,0.00525254,0.001570702,0.006273933,9.670608,353.0929,357.1469,502.3167
A_real_smooth,0.007767916,0.01506382,0.001634121,0.01702732,359.48,0.08729114,3.008326,359.4926
B_real_smooth,0.003050089,0.005252331,0.001570225,0.006273407,9.6706,353.0929,357.1469,502.3167
A_real_smooth,0.007771015,0.01506332,0.001634121,0.01702829,359.48,0.08729103,3.008326,359.4926
B_real_smooth,0.003050447,0.005252093,0.001570225,0.006273381,9.670593,353.0929,357.1469,502.3167
A_real_smooth,0.007772565,0.01506352,0.001634121,0.01702918,359.48,0.0872926,3.008326,359.4926
B_real_smooth,0.003048658,0.005251884,0.001570225,0.006272337,9.670591,353.0929,357.1469,502.3167
A_real_smooth,0.007776022,0.01506278,0.001633644,0.01703005,359.48,0.08729254,3.008325,359.4926
B_real_smooth,0.003048539,0.005251795,0.001570225,0.006272205,9.670584,353.0929,357.1469,502.3167
A_real_smooth,0.007778287,0.01506191,0.001633644,0.01703032,359.48,0.08729289,3.008327,359.4926
B_real_smooth,0.003049612,0.005251706,0.001570225,0.006272651,9.670583,353.0929,357.1469,502.3167
A_real_smooth,0.007780552,0.01506183,0.001633644,0.01703128,359.48,0.08729491,3.008332,359.4926
B_real_smooth,0.0030514,0.005251855,0.001570225,0.006273645,9.670583,353.0929,357.1469,502.3167
A_real_smooth,0.007783413,0.01506203,0.001633644,0.01703277,359.48,0.08729433,3.008336,359.4926
B_real_smooth,0.003052235,0.005251676,0.001570225,0.006273902,9.670586,353.0929,357.1469,502.3167
A_real_smooth,0.007787585,0.01506156,0.001633167,0.01703421,359.48,0.08729312,3.008336,359.4926
B_real_smooth,0.003051519,0.005251527,0.001569748,0.00627331,9.670579,353.0929,357.1469,502.3167
A_real_smooth,0.007792234,0.01506081,0.00163269,0.01703563,359.48,0.08729548,3.008335,359.4926
B_real_smooth,0.003050089,0.00525111,0.001569748,0.006272265,9.670579,353.0929,357.1469,502.3167
A_real_smooth,0.007794142,0.01506072,0.00163269,0.01703642,359.48,0.08729511,3.008338,359.4926
B_real_smooth,0.003050089,0.005250812,0.001569748,0.006272015,9.670576,353.0929,357.1469,502.3167
A_real_smooth,0.007795453,0.01506093,0.00163269,0.01703721,359.48,0.08729644,3.008337,359.4926
B_real_smooth,0.003051043,0.005250752,0.001569748,0.006272429,9.670575,353.0929,357.1469,502.3166
A_real_smooth,0.007799029,0.01506016,0.00163269,0.01703816,359.48,0.0872933,3.008333,359.4926
B_real_smooth,0.003052235,0.005250782,0.001569748,0.006273034,9.670575,353.0929,357.1469,502.3166
A_real_smooth,0.007800102,0.01505974,0.00163269,0.01703828,359.48,0.08729183,3.008332,359.4926
B_real_smooth,0.003053188,0.005250812,0.001569748,0.006273523,9.67057,353.0929,357.1469,502.3166
A_real_smooth,0.007801533,0.01506001,0.00163269,0.01703917,359.48,0.0872931,3.008331,359.4926
B_real_smooth,0.003053665,0.005250841,0.001569748,0.00627378,9.67056,353.0929,357.1469,502.3166
A_real_smooth,0.007806063,0.01505893,0.001633167,0.01704035,359.48,0.08729232,3.008327,359.4926
B_real_smooth,0.0030545,0.005250901,0.001569748,0.006274236,9.670553,353.0929,357.1469,502.3166
A_real_smooth,0.007808685,0.01505852,0.001631737,0.01704104,359.48,0.08729382,3.008326,359.4926
B_real_smooth,0.003054857,0.005250812,0.001569748,0.006274336,9.670549,353.0929,357.1469,502.3166
A_real_smooth,0.007812262,0.01505822,0.001631737,0.01704242,359.48,0.08729263,3.008327,359.4926
